id,asset,year,rep_period,time_block_start,time_block_end,solution
99,battery,2030,5,3,3,0.040114140305139476
100,battery,2030,5,4,4,0.05228361470997654
101,battery,2030,5,5,5,0.05228361470997654
102,battery,2030,5,6,6,0.07409153878289744
103,battery,2030,5,7,7,0.07409153878289744
104,battery,2030,5,8,8,0.0691905331579391
105,battery,2030,5,9,9,0.03597507599433558
106,battery,2030,5,10,10,0.020815605254909983
107,battery,2030,5,11,11,0.0037685946472613314
108,battery,2030,5,12,12,0.0
109,battery,2030,5,13,13,0.0
110,battery,2030,5,14,14,0.0
111,battery,2030,5,15,15,0.0
112,battery,2030,5,16,16,0.0
113,battery,2030,5,17,17,0.0
114,battery,2030,5,18,18,0.0
115,battery,2030,5,19,19,0.0
116,battery,2030,5,20,20,0.0
117,battery,2030,5,21,21,0.0
118,battery,2030,5,22,22,0.0
119,battery,2030,5,23,23,0.0
120,battery,2030,5,24,24,0.0
121,battery,2030,6,1,1,0.0
122,battery,2030,6,2,2,0.0
123,battery,2030,6,3,3,0.0
124,battery,2030,6,4,4,0.0
125,battery,2030,6,5,5,0.0
126,battery,2030,6,6,6,0.0
127,battery,2030,6,7,7,0.0
128,battery,2030,6,8,8,0.0
129,battery,2030,6,9,9,0.0
130,battery,2030,6,10,10,0.0
131,battery,2030,6,11,11,0.0
132,battery,2030,6,12,12,0.0
133,battery,2030,6,13,13,0.0
134,battery,2030,6,14,14,0.0
135,battery,2030,6,15,15,0.0
136,battery,2030,6,16,16,0.0
137,battery,2030,6,17,17,0.0
138,battery,2030,6,18,18,0.0
139,battery,2030,6,19,19,0.0
140,battery,2030,6,20,20,0.0
141,battery,2030,6,21,21,0.0
142,battery,2030,6,22,22,0.0
143,battery,2030,6,23,23,0.0
144,battery,2030,6,24,24,0.0
145,battery,2030,7,1,1,0.0
146,battery,2030,7,2,2,0.0
147,battery,2030,7,3,3,0.0
148,battery,2030,7,4,4,0.0
149,battery,2030,7,5,5,0.0
150,battery,2030,7,6,6,0.0
151,battery,2030,7,7,7,0.0
152,battery,2030,7,8,8,0.0
153,battery,2030,7,9,9,0.0
154,battery,2030,7,10,10,0.0
155,battery,2030,7,11,11,0.0
156,battery,2030,7,12,12,0.0
157,battery,2030,7,13,13,0.0
158,battery,2030,7,14,14,0.0
159,battery,2030,7,15,15,0.0
160,battery,2030,7,16,16,0.0
161,battery,2030,7,17,17,0.0
162,battery,2030,7,18,18,0.0
163,battery,2030,7,19,19,0.0
164,battery,2030,7,20,20,0.0
165,battery,2030,7,21,21,0.0
166,battery,2030,7,22,22,0.0
167,battery,2030,7,23,23,0.0
168,battery,2030,7,24,24,0.0
169,battery,2030,8,1,1,0.0
170,battery,2030,8,2,2,0.0
171,battery,2030,8,3,3,0.0
172,battery,2030,8,4,4,0.0
173,battery,2030,8,5,5,0.0
174,battery,2030,8,6,6,0.0
175,battery,2030,8,7,7,0.0
176,battery,2030,8,8,8,0.0
177,battery,2030,8,9,9,0.0
178,battery,2030,8,10,10,0.0
179,battery,2030,8,11,11,0.0
180,battery,2030,8,12,12,0.0
181,battery,2030,8,13,13,0.0
182,battery,2030,8,14,14,0.0
183,battery,2030,8,15,15,0.0
184,battery,2030,8,16,16,0.0
185,battery,2030,8,17,17,0.0
186,battery,2030,8,18,18,0.0
187,battery,2030,8,19,19,0.0
188,battery,2030,8,20,20,0.0
189,battery,2030,8,21,21,0.0
190,battery,2030,8,22,22,0.0
191,battery,2030,8,23,23,0.0
192,battery,2030,8,24,24,0.0
193,battery,2030,9,1,1,0.0
194,battery,2030,9,2,2,0.0
195,battery,2030,9,3,3,0.08764686432666503
196,battery,2030,9,4,4,0.17529372865333007
197,battery,2030,9,5,5,0.2
198,battery,2030,9,6,6,0.2
199,battery,2030,9,7,7,0.14667621251480017
200,battery,2030,9,8,8,0.04956057337168103
201,battery,2030,9,9,9,0.04956057337168103
202,battery,2030,9,10,10,0.04956057337168103
203,battery,2030,9,11,11,0.04956057337168103
204,battery,2030,9,12,12,0.04956057337168103
205,battery,2030,9,13,13,0.04956057337168103
206,battery,2030,9,14,14,0.07745627631610326
207,battery,2030,9,15,15,0.1651031406427683
208,battery,2030,9,16,16,0.1651031406427683
209,battery,2030,9,17,17,0.2
210,battery,2030,9,18,18,0.2
211,battery,2030,9,19,19,0.10288436085688087
212,battery,2030,9,20,20,0.045882466259355756
213,battery,2030,9,21,21,0.045882466259355756
214,battery,2030,9,22,22,0.045882466259355756
215,battery,2030,9,23,23,0.045882466259355756
216,battery,2030,9,24,24,0.0
217,battery,2030,10,1,1,0.0
218,battery,2030,10,2,2,0.0
219,battery,2030,10,3,3,0.0
220,battery,2030,10,4,4,0.0
221,battery,2030,10,5,5,0.0
222,battery,2030,10,6,6,0.0
223,battery,2030,10,7,7,0.0
224,battery,2030,10,8,8,0.0
225,battery,2030,10,9,9,0.0
226,battery,2030,10,10,10,0.0
227,battery,2030,10,11,11,0.0
228,battery,2030,10,12,12,0.0
229,battery,2030,10,13,13,0.0
230,battery,2030,10,14,14,0.0
231,battery,2030,10,15,15,0.0
232,battery,2030,10,16,16,0.0
233,battery,2030,10,17,17,0.0
234,battery,2030,10,18,18,0.0
235,battery,2030,10,19,19,0.0
236,battery,2030,10,20,20,0.0
237,battery,2030,10,21,21,0.0
238,battery,2030,10,22,22,0.0
239,battery,2030,10,23,23,0.0
240,battery,2030,10,24,24,0.0
241,battery,2030,11,1,1,0.08764686432666503
242,battery,2030,11,2,2,0.17529372865333007
243,battery,2030,11,3,3,0.2
244,battery,2030,11,4,4,0.2
245,battery,2030,11,5,5,0.2
246,battery,2030,11,6,6,0.2
247,battery,2030,11,7,7,0.2
248,battery,2030,11,8,8,0.2
249,battery,2030,11,9,9,0.2
250,battery,2030,11,10,10,0.2
251,battery,2030,11,11,11,0.2
252,battery,2030,11,12,12,0.2
253,battery,2030,11,13,13,0.2
254,battery,2030,11,14,14,0.2
255,battery,2030,11,15,15,0.2
256,battery,2030,11,16,16,0.2
257,battery,2030,11,17,17,0.2
258,battery,2030,11,18,18,0.2
259,battery,2030,11,19,19,0.19025982933987037
260,battery,2030,11,20,20,0.14336219484679513
261,battery,2030,11,21,21,0.04624655570367599
262,battery,2030,11,22,22,0.0
263,battery,2030,11,23,23,0.0
264,battery,2030,11,24,24,0.0
265,battery,2030,12,1,1,0.08764686432666503
266,battery,2030,12,2,2,0.17529372865333007
267,battery,2030,12,3,3,0.2
268,battery,2030,12,4,4,0.2
269,battery,2030,12,5,5,0.2
270,battery,2030,12,6,6,0.2
271,battery,2030,12,7,7,0.2
272,battery,2030,12,8,8,0.2
273,battery,2030,12,9,9,0.2
274,battery,2030,12,10,10,0.2
275,battery,2030,12,11,11,0.2
276,battery,2030,12,12,12,0.2
277,battery,2030,12,13,13,0.2
278,battery,2030,12,14,14,0.2
279,battery,2030,12,15,15,0.2
280,battery,2030,12,16,16,0.2
281,battery,2030,12,17,17,0.2
282,battery,2030,12,18,18,0.2
283,battery,2030,12,19,19,0.1320865148109729
284,battery,2030,12,20,20,0.03497087566785374
285,battery,2030,12,21,21,0.025907226363679706
286,battery,2030,12,22,22,0.0
287,battery,2030,12,23,23,0.0
288,battery,2030,12,24,24,0.0
289,battery,2030,13,1,1,0.0
290,battery,2030,13,2,2,0.0
291,battery,2030,13,3,3,0.0
292,battery,2030,13,4,4,0.0
293,battery,2030,13,5,5,0.0
294,battery,2030,13,6,6,0.0
295,battery,2030,13,7,7,0.0
296,battery,2030,13,8,8,0.0
297,battery,2030,13,9,9,0.0
298,battery,2030,13,10,10,0.0
299,battery,2030,13,11,11,0.0
300,battery,2030,13,12,12,0.0
301,battery,2030,13,13,13,0.0
302,battery,2030,13,14,14,0.0
303,battery,2030,13,15,15,0.0
304,battery,2030,13,16,16,0.0
305,battery,2030,13,17,17,0.0
306,battery,2030,13,18,18,0.0
307,battery,2030,13,19,19,0.0
308,battery,2030,13,20,20,0.0
309,battery,2030,13,21,21,0.0
310,battery,2030,13,22,22,0.0
311,battery,2030,13,23,23,0.0
312,battery,2030,13,24,24,0.0
313,battery,2030,14,1,1,0.08613635112336541
314,battery,2030,14,2,2,0.11235313567333498
315,battery,2030,14,3,3,0.2
316,battery,2030,14,4,4,0.2
317,battery,2030,14,5,5,0.2
318,battery,2030,14,6,6,0.2
319,battery,2030,14,7,7,0.2
320,battery,2030,14,8,8,0.2
321,battery,2030,14,9,9,0.2
322,battery,2030,14,10,10,0.2
323,battery,2030,14,11,11,0.19412726853280826
324,battery,2030,14,12,12,0.18393993608802267
325,battery,2030,14,13,13,0.11839783362605798
326,battery,2030,14,14,14,0.09410371202757037
327,battery,2030,14,15,15,0.13697254541905532
328,battery,2030,14,16,16,0.1762721141377929
329,battery,2030,14,17,17,0.2
330,battery,2030,14,18,18,0.19690487165108922
331,battery,2030,14,19,19,0.13083432105670428
332,battery,2030,14,20,20,0.05923008885254923
333,battery,2030,14,21,21,0.05923008885254923
334,battery,2030,14,22,22,0.0
335,battery,2030,14,23,23,0.0
336,battery,2030,14,24,24,0.0
337,battery,2030,15,1,1,0.0
338,battery,2030,15,2,2,0.0
339,battery,2030,15,3,3,0.0
340,battery,2030,15,4,4,0.0
341,battery,2030,15,5,5,0.0
342,battery,2030,15,6,6,0.0
343,battery,2030,15,7,7,0.0
344,battery,2030,15,8,8,0.0
345,battery,2030,15,9,9,0.0
346,battery,2030,15,10,10,0.0
347,battery,2030,15,11,11,0.0
348,battery,2030,15,12,12,0.0
349,battery,2030,15,13,13,0.04865427423237687
350,battery,2030,15,14,14,0.13160745892416412
351,battery,2030,15,15,15,0.18618744003621335
352,battery,2030,15,16,16,0.2
353,battery,2030,15,17,17,0.2
354,battery,2030,15,18,18,0.2
355,battery,2030,15,19,19,0.2
356,battery,2030,15,20,20,0.2
357,battery,2030,15,21,21,0.2
358,battery,2030,15,22,22,0.10288436085688087
359,battery,2030,15,23,23,0.045472145277187834
360,battery,2030,15,24,24,0.0
361,battery,2030,16,1,1,0.0
362,battery,2030,16,2,2,0.0
363,battery,2030,16,3,3,0.0
364,battery,2030,16,4,4,0.0
365,battery,2030,16,5,5,0.0
366,battery,2030,16,6,6,0.0
367,battery,2030,16,7,7,0.0
368,battery,2030,16,8,8,0.0
369,battery,2030,16,9,9,0.0
370,battery,2030,16,10,10,0.0
371,battery,2030,16,11,11,0.0
372,battery,2030,16,12,12,0.0
373,battery,2030,16,13,13,0.0
374,battery,2030,16,14,14,0.0
375,battery,2030,16,15,15,0.0
376,battery,2030,16,16,16,0.0
377,battery,2030,16,17,17,0.0
378,battery,2030,16,18,18,0.0
379,battery,2030,16,19,19,0.0
380,battery,2030,16,20,20,0.0
381,battery,2030,16,21,21,0.0
382,battery,2030,16,22,22,0.0
383,battery,2030,16,23,23,0.0
384,battery,2030,16,24,24,0.0
385,battery,2030,17,1,1,0.0
386,battery,2030,17,2,2,0.0070427292491468865
387,battery,2030,17,3,3,0.02116135458465322
388,battery,2030,17,4,4,0.02848528539564768
389,battery,2030,17,5,5,0.02848528539564768
390,battery,2030,17,6,6,0.02848528539564768
391,battery,2030,17,7,7,0.02848528539564768
392,battery,2030,17,8,8,0.02848528539564768
393,battery,2030,17,9,9,0.02848528539564768
394,battery,2030,17,10,10,0.02848528539564768
395,battery,2030,17,11,11,0.02848528539564768
396,battery,2030,17,12,12,0.02848528539564768
397,battery,2030,17,13,13,0.02848528539564768
398,battery,2030,17,14,14,0.02848528539564768
399,battery,2030,17,15,15,0.02848528539564768
400,battery,2030,17,16,16,0.02848528539564768
401,battery,2030,17,17,17,0.0
402,battery,2030,17,18,18,0.0
403,battery,2030,17,19,19,0.0
404,battery,2030,17,20,20,0.0
405,battery,2030,17,21,21,0.0
406,battery,2030,17,22,22,0.0
407,battery,2030,17,23,23,0.0
408,battery,2030,17,24,24,0.0
409,battery,2030,18,1,1,0.0
410,battery,2030,18,2,2,0.0
411,battery,2030,18,3,3,0.0
412,battery,2030,18,4,4,0.0
413,battery,2030,18,5,5,0.0
414,battery,2030,18,6,6,0.0
415,battery,2030,18,7,7,0.0
416,battery,2030,18,8,8,0.0
417,battery,2030,18,9,9,0.0
418,battery,2030,18,10,10,0.0
419,battery,2030,18,11,11,0.0
420,battery,2030,18,12,12,0.0
421,battery,2030,18,13,13,0.0
422,battery,2030,18,14,14,0.0
423,battery,2030,18,15,15,0.0
424,battery,2030,18,16,16,0.0
425,battery,2030,18,17,17,0.0
426,battery,2030,18,18,18,0.0
427,battery,2030,18,19,19,0.0
428,battery,2030,18,20,20,0.0
429,battery,2030,18,21,21,0.0
430,battery,2030,18,22,22,0.0
431,battery,2030,18,23,23,0.0
432,battery,2030,18,24,24,0.0
433,battery,2030,19,1,1,0.0
434,battery,2030,19,2,2,0.0
435,battery,2030,19,3,3,0.0
436,battery,2030,19,4,4,0.0
437,battery,2030,19,5,5,0.0
438,battery,2030,19,6,6,0.0
439,battery,2030,19,7,7,0.0
440,battery,2030,19,8,8,0.0
441,battery,2030,19,9,9,0.0
442,battery,2030,19,10,10,0.0
443,battery,2030,19,11,11,0.0
444,battery,2030,19,12,12,0.0
445,battery,2030,19,13,13,0.08764686432666503
446,battery,2030,19,14,14,0.11235313567333498
447,battery,2030,19,15,15,0.11235313567333498
448,battery,2030,19,16,16,0.2
449,battery,2030,19,17,17,0.2
450,battery,2030,19,18,18,0.2
451,battery,2030,19,19,19,0.2
452,battery,2030,19,20,20,0.13004091913817273
453,battery,2030,19,21,21,0.0329252799950536
454,battery,2030,19,22,22,0.016927534619414382
455,battery,2030,19,23,23,0.0
456,battery,2030,19,24,24,0.0
457,battery,2030,20,1,1,0.08764686432666503
458,battery,2030,20,2,2,0.17529372865333007
459,battery,2030,20,3,3,0.2
460,battery,2030,20,4,4,0.2
461,battery,2030,20,5,5,0.2
462,battery,2030,20,6,6,0.2
463,battery,2030,20,7,7,0.2
464,battery,2030,20,8,8,0.2
465,battery,2030,20,9,9,0.2
466,battery,2030,20,10,10,0.2
467,battery,2030,20,11,11,0.2
468,battery,2030,20,12,12,0.2
469,battery,2030,20,13,13,0.2
470,battery,2030,20,14,14,0.2
471,battery,2030,20,15,15,0.2
472,battery,2030,20,16,16,0.2
473,battery,2030,20,17,17,0.2
474,battery,2030,20,18,18,0.2
475,battery,2030,20,19,19,0.12805687212997457
476,battery,2030,20,20,20,0.07334139955952587
477,battery,2030,20,21,21,0.0
478,battery,2030,20,22,22,0.0
479,battery,2030,20,23,23,0.0
480,battery,2030,20,24,24,0.0
